day_id,date,day_title,order,category,category_pt,name_pt,address,latitude,longitude,leg_mode,leg_mode_pt,leg_hint,leg_maps_url,maps_search_url,route_day_url
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,2,sight,Ponto turístico,Schönbrunn Palace,"Schönbrunn Palace, Vienna, Austria",48.184722,16.312222,metro,Metro,U2 + U4 → Schönbrunn,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,3,sight,Ponto turístico,Stadtpark,"Stadtpark, Vienna, Austria",48.206111,16.381389,metro,Metro,U4 → Stadtpark,https://www.google.com/maps/dir/?api=1&origin=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria&destination=Stadtpark%2C%20Vienna%2C%20Austria&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Stadtpark%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,4,sight,Ponto turístico,Stephansdom,"St. Stephen's Cathedral, Vienna, Austria",48.208333,16.373056,metro,Metro,U4 ou a pé (~12 min),https://www.google.com/maps/dir/?api=1&origin=Stadtpark%2C%20Vienna%2C%20Austria&destination=St.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria&travelmode=transit,https://www.google.com/maps/search/?api=1&query=St.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,5,sight,Ponto turístico,Graben,"Graben, Vienna, Austria",48.208611,16.368611,walk,A pé,Graben,https://www.google.com/maps/dir/?api=1&origin=St.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria&destination=Graben%2C%20Vienna%2C%20Austria&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Graben%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,6,sight,Ponto turístico,Hofburg,"Hofburg Palace, Vienna, Austria",48.206111,16.365556,walk,A pé,Hofburg,https://www.google.com/maps/dir/?api=1&origin=Graben%2C%20Vienna%2C%20Austria&destination=Hofburg%20Palace%2C%20Vienna%2C%20Austria&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Hofburg%20Palace%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,7,sight,Ponto turístico,Rathaus,"Vienna City Hall, Austria",48.210833,16.357500,tram,Elétrico,Elétrico 1/2/D no Ring,https://www.google.com/maps/dir/?api=1&origin=Hofburg%20Palace%2C%20Vienna%2C%20Austria&destination=Vienna%20City%20Hall%2C%20Austria&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Vienna%20City%20Hall%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-25,25 nov,Viena — Schönbrunn e anel,8,sight,Ponto turístico,Parlamento,"Austrian Parliament Building, Vienna, Austria",48.208056,16.358611,walk,A pé,Parlamento,https://www.google.com/maps/dir/?api=1&origin=Vienna%20City%20Hall%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Austrian%20Parliament%20Building%2C%20Vienna%2C%20Austria&travelmode=walking&waypoints=Sch%C3%B6nbrunn%20Palace%2C%20Vienna%2C%20Austria%7CStadtpark%2C%20Vienna%2C%20Austria%7CSt.%20Stephen%27s%20Cathedral%2C%20Vienna%2C%20Austria%7CGraben%2C%20Vienna%2C%20Austria%7CHofburg%20Palace%2C%20Vienna%2C%20Austria%7CVienna%20City%20Hall%2C%20Austria
day-2026-11-26,26 nov,Viena → Bratislava,1,hotel,Hotel,Hotel Zipser (check-out),"Hotel Zipser, Lange Gasse 49, Wien, Austria",48.211389,16.347778,,,,,https://www.google.com/maps/search/?api=1&query=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,2,sight,Ponto turístico,Josefstadt (manhã livre),"Josefstädter Straße 1, 1080 Wien, Austria",48.210000,16.350000,walk,A pé,Manhã livre,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,3,transport,Transporte,Vienna International Bus Terminal (VIB),"Vienna International Bus Terminal, Austria",48.184722,16.416667,metro,Metro,U-Bahn → VIB,https://www.google.com/maps/dir/?api=1&origin=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria&destination=Vienna%20International%20Bus%20Terminal%2C%20Austria&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Vienna%20International%20Bus%20Terminal%2C%20Austria,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,4,transport,Transporte,Bratislava Most SNP (FlixBus),"Most SNP, Bratislava, Slovakia",48.138333,17.104722,bus,Ônibus,FlixBus VIB → Most SNP,https://www.google.com/maps/dir/?api=1&origin=Vienna%20International%20Bus%20Terminal%2C%20Austria&destination=Most%20SNP%2C%20Bratislava%2C%20Slovakia&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Most%20SNP%2C%20Bratislava%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,5,hotel,Hotel,Danubia Gate Hotel,"Danubia Gate Hotel, Dunajská 26, Bratislava, Slovakia",48.141944,17.117778,tram,Elétrico,Elétrico 93 / 1 / 3 / 7,https://www.google.com/maps/dir/?api=1&origin=Most%20SNP%2C%20Bratislava%2C%20Slovakia&destination=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,6,sight,Ponto turístico,Staré Mesto,"Hlavné námestie, Bratislava, Slovakia",48.143889,17.107778,walk,A pé,Staré Mesto,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Hlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Hlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,7,sight,Ponto turístico,Bratislava Castle,"Bratislava Castle, Slovakia",48.142222,17.100278,walk,A pé,Subida ao castelo,https://www.google.com/maps/dir/?api=1&origin=Hlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia&destination=Bratislava%20Castle%2C%20Slovakia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Bratislava%20Castle%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-26,26 nov,Viena → Bratislava,8,night,Noite,Apollon (opcional),"Apollon Gay Club, Panenská, Bratislava, Slovakia",48.145000,17.110000,walk,A pé,Apollon,https://www.google.com/maps/dir/?api=1&origin=Bratislava%20Castle%2C%20Slovakia&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Hotel%20Zipser%2C%20Lange%20Gasse%2049%2C%20Wien%2C%20Austria&destination=Apollon%20Gay%20Club%2C%20Panensk%C3%A1%2C%20Bratislava%2C%20Slovakia&travelmode=walking&waypoints=Josefst%C3%A4dter%20Stra%C3%9Fe%201%2C%201080%20Wien%2C%20Austria%7CDanubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia%7CHlavn%C3%A9%20n%C3%A1mestie%2C%20Bratislava%2C%20Slovakia%7CBratislava%20Castle%2C%20Slovakia
day-2026-11-27,27 nov,Bratislava → Budapeste,1,hotel,Hotel,Danubia Gate Hotel (check-out),"Danubia Gate Hotel, Dunajská 26, Bratislava, Slovakia",48.141944,17.117778,,,,,https://www.google.com/maps/search/?api=1&query=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,2,transport,Transporte,Bratislava Nivy (Mlynské Nivy),"Bratislava Nivy bus station, Slovakia",48.148056,17.128611,walk,A pé,Hotel → Nivy,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Bratislava%20Nivy%20bus%20station%2C%20Slovakia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Bratislava%20Nivy%20bus%20station%2C%20Slovakia,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,3,transport,Transporte,Budapest Kelenföld (FlixBus),"Budapest Kelenföld, Hungary",47.464722,19.023056,bus,Ônibus,FlixBus → Kelenföld (~2h35),https://www.google.com/maps/dir/?api=1&origin=Bratislava%20Nivy%20bus%20station%2C%20Slovakia&destination=Budapest%20Kelenf%C3%B6ld%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Budapest%20Kelenf%C3%B6ld%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,4,hotel,Hotel,Medos Hotel,"Medos Hotel, Rákóczi út 40, Budapest, Hungary",47.498611,19.070278,metro,Metro,M4 → Erzsébetváros,https://www.google.com/maps/dir/?api=1&origin=Budapest%20Kelenf%C3%B6ld%2C%20Hungary&destination=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,5,sight,Ponto turístico,Basílica de Santo Estêvão,"Szent István tér 1, Budapest, Hungary",47.500833,19.053889,walk,A pé,Basílica,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,6,sight,Ponto turístico,Andrássy út,"Andrássy Avenue, Budapest, Hungary",47.503889,19.058611,walk,A pé,Andrássy,https://www.google.com/maps/dir/?api=1&origin=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary&destination=Andr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Andr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,7,sight,Ponto turístico,Chain Bridge,"Széchenyi Chain Bridge, Budapest, Hungary",47.498056,19.043889,walk,A pé,Ponte das Correntes,https://www.google.com/maps/dir/?api=1&origin=Andr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary&destination=Sz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Sz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-27,27 nov,Bratislava → Budapeste,8,sight,Ponto turístico,Buda Castle (vista),"Buda Castle, Budapest, Hungary",47.496389,19.039722,walk,A pé,Vista Buda,https://www.google.com/maps/dir/?api=1&origin=Sz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Buda%20Castle%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Danubia%20Gate%20Hotel%2C%20Dunajsk%C3%A1%2026%2C%20Bratislava%2C%20Slovakia&destination=Buda%20Castle%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary%7CSzent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CAndr%C3%A1ssy%20Avenue%2C%20Budapest%2C%20Hungary%7CSz%C3%A9chenyi%20Chain%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,1,hotel,Hotel,Medos Hotel,"Medos Hotel, Rákóczi út 40, Budapest, Hungary",47.498611,19.070278,,,,,https://www.google.com/maps/search/?api=1&query=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,2,sight,Ponto turístico,Parlamento,"Hungarian Parliament Building, Budapest, Hungary",47.507222,19.045833,metro,Metro,M2/M3 → Parlamento,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
